idsubsls_261,kdprov,nmprov,kdkab,nmkab,kdkec,nmkec,kddesa,nmdesa,nmsls,kk,btt,bttk,bku,bbtt_nonusaha,usaha,idsls
5104040007000501,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARKAWAN,0,0,0,0,0,0,51040400070005
5104040007000502,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARKAWAN,0,0,0,0,0,0,51040400070005
5104040007000503,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARKAWAN,0,0,0,0,0,0,51040400070005
5104040007000601,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARKELODAN,0,0,0,0,0,2,51040400070006
5104040007000602,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARKELODAN,0,0,0,0,0,2,51040400070006
5104040007000603,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARKELODAN,0,0,0,0,0,0,51040400070006
5104040007000701,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARKULU,0,0,0,0,0,2,51040400070007
5104040007000702,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARKULU,0,0,0,0,0,0,51040400070007
5104040007000703,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARKULU,0,0,0,0,0,3,51040400070007
5104040007000801,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARKULUB,0,0,0,0,0,5,51040400070008
5104040007000802,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARKULUB,0,0,0,0,0,0,51040400070008
5104040007000901,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARMANTRING,0,0,0,0,0,0,51040400070009
5104040007000902,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARMANTRING,0,0,0,0,0,0,51040400070009
5104040007001001,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARPENAKA,0,0,0,0,0,4,51040400070010
5104040007001002,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARPENAKA,0,0,0,0,0,0,51040400070010
5104040007001003,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARPENAKA,0,0,0,0,0,0,51040400070010
5104040007001101,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARSARASEDA,0,0,0,0,0,0,51040400070011
5104040007001102,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARSARASEDA,0,0,0,0,0,0,51040400070011
5104040007001103,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARSARASEDA,0,0,0,0,0,0,51040400070011
5104040007001201,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARTEGALSUCI,0,0,0,0,0,0,51040400070012
5104040007001202,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARTEGALSUCI,0,0,0,0,0,4,51040400070012
5104040007001301,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARTENGAH,0,0,0,0,0,12,51040400070013
5104040007001302,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARTENGAH,0,0,0,0,0,5,51040400070013
5104040008000100,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARBANTAS,0,0,0,0,0,25,51040400080001
5104040008000201,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARBASANGAMBU,0,0,0,0,0,0,51040400080002
5104040008000202,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARBASANGAMBU,0,0,0,0,0,4,51040400080002
5104040008000203,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARBASANGAMBU,0,0,0,0,0,0,51040400080002
5104040008000301,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARBELAHAN,0,0,0,0,0,0,51040400080003
5104040008000302,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARBELAHAN,0,0,0,0,0,0,51040400080003
5104040008000401,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARKERANJANGAN,0,0,0,0,0,0,51040400080004
5104040008000402,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARKERANJANGAN,0,0,0,0,0,6,51040400080004
5104040008000501,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARMALET,0,0,0,0,0,0,51040400080005
5104040008000502,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARMALET,0,0,0,0,0,0,51040400080005
5104040008000503,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARMALET,0,0,0,0,0,0,51040400080005
5104040008000504,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARMALET,0,0,0,0,0,0,51040400080005
5104040008000600,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARMANCINGAN,0,0,0,0,0,0,51040400080006
5104040008000701,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARMANIKTAWANG,0,0,0,0,0,0,51040400080007
5104040008000702,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARMANIKTAWANG,0,0,0,0,0,0,51040400080007
5104040008000703,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARMANIKTAWANG,0,0,0,0,0,5,51040400080007
5104040008000704,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARMANIKTAWANG,0,0,0,0,0,0,51040400080007
5104040008000801,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARMANUKAYAANYAR,0,0,0,0,0,0,51040400080008
5104040008000802,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARMANUKAYAANYAR,0,0,0,0,0,1,51040400080008
5104040008000803,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARMANUKAYAANYAR,0,0,0,0,0,4,51040400080008
5104040008000804,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARMANUKAYAANYAR,0,0,0,0,0,0,51040400080008
5104040008000805,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARMANUKAYAANYAR,0,0,0,0,0,1,51040400080008
5104040008000806,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARMANUKAYAANYAR,0,0,0,0,0,17,51040400080008
5104040008000807,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARMANUKAYAANYAR,0,0,0,0,0,0,51040400080008
5104040008000901,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARMANUKAYALET,0,0,0,0,0,0,51040400080009
5104040008000902,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARMANUKAYALET,0,0,0,0,0,0,51040400080009
5104040008000903,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARMANUKAYALET,0,0,0,0,0,0,51040400080009
5104040008001001,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARPENEMPAHAN,0,0,0,0,0,0,51040400080010
5104040008001002,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARPENEMPAHAN,0,0,0,0,0,0,51040400080010
5104040008001003,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARPENEMPAHAN,0,0,0,0,0,6,51040400080010
5104040008001100,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARPENENDENGAN,0,0,0,0,0,3,51040400080011
5104040008001200,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARTATAG,0,0,0,0,0,7,51040400080012
5104040008001301,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARTEMEN,0,0,0,0,0,0,51040400080013
5104040008001302,51,BALI,04,GIANYAR,040,TAMPAKSIRING,008,MANUKAYA,BANJARTEMEN,0,0,0,0,0,1,51040400080013
5104050001000100,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARBATUH,0,0,0,0,0,5,51040500010001
5104050001000200,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARBUDUK,0,0,0,0,0,12,51040500010002
5104050001000301,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARDANGINLABAK,0,0,0,0,0,7,51040500010003
5104050001000302,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARDANGINLABAK,0,0,0,0,0,1,51040500010003
5104050001000303,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARDANGINLABAK,0,0,0,0,0,0,51040500010003
5104050001000401,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARDAUHLABAK,0,0,0,0,0,0,51040500010004
5104050001000402,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARDAUHLABAK,0,0,0,0,0,0,51040500010004
5104050001000501,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARJUKUTPAKU,0,0,0,0,0,2,51040500010005
5104050001000502,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARJUKUTPAKU,0,0,0,0,0,0,51040500010005
5104050001000601,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARKATIKLANTANG,0,0,0,0,0,0,51040500010006
5104050001000602,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARKATIKLANTANG,0,0,0,0,0,11,51040500010006
5104050001000603,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARKATIKLANTANG,0,0,0,0,0,0,51040500010006
5104050001000701,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARKENGETAN,0,0,0,0,0,0,51040500010007
5104050001000702,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARKENGETAN,0,0,0,0,0,7,51040500010007
5104050001000703,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARKENGETAN,0,0,0,0,0,0,51040500010007
5104050001000704,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARKENGETAN,0,0,0,0,0,2,51040500010007
5104050001000705,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARKENGETAN,0,0,0,0,0,0,51040500010007
5104050001000706,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARKENGETAN,0,0,0,0,0,0,51040500010007
5104050001000800,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARLOBONG,0,0,0,0,0,0,51040500010008
5104050001000900,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARLODTUNDUH,0,0,0,0,0,5,51040500010009
5104050001001000,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARSEMANA,0,0,0,0,0,0,51040500010010
5104050001001101,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARTEBONGKANG,0,0,0,0,0,1,51040500010011
5104050001001102,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARTEBONGKANG,0,0,0,0,0,10,51040500010011
5104050001001103,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARTEBONGKANG,0,0,0,0,0,0,51040500010011
5104050001001104,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARTEBONGKANG,0,0,0,0,0,0,51040500010011
5104050001001200,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARTENGAH,0,0,0,0,0,0,51040500010012
5104050001001300,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARTEWEL,0,0,0,0,0,11,51040500010013
5104050001001401,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARTUNON,0,0,0,0,0,0,51040500010014
5104050001001402,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARTUNON,0,0,0,0,0,0,51040500010014
5104050001001403,51,BALI,04,GIANYAR,050,UBUD,001,SINGAKERTA,BANJARTUNON,0,0,0,0,0,0,51040500010014
5104050002000101,51,BALI,04,GIANYAR,050,UBUD,002,LODTUNDUH,BANJARABIANSEMAL,0,0,0,0,0,0,51040500020001
5104050002000102,51,BALI,04,GIANYAR,050,UBUD,002,LODTUNDUH,BANJARABIANSEMAL,0,0,0,0,0,1,51040500020001
5104050002000200,51,BALI,04,GIANYAR,050,UBUD,002,LODTUNDUH,BANJARABIANSEMALKAJAKAUH,0,0,0,0,0,0,51040500020002
5104050002000300,51,BALI,04,GIANYAR,050,UBUD,002,LODTUNDUH,BANJARAPUH,0,0,0,0,0,3,51040500020003
5104050002000400,51,BALI,04,GIANYAR,050,UBUD,002,LODTUNDUH,BANJARGELOGOR,0,0,0,0,0,0,51040500020004
5104050002000501,51,BALI,04,GIANYAR,050,UBUD,002,LODTUNDUH,BANJARKELINGKUNG,0,0,0,0,0,0,51040500020005
5104050002000502,51,BALI,04,GIANYAR,050,UBUD,002,LODTUNDUH,BANJARKELINGKUNG,0,0,0,0,0,0,51040500020005
5104050002000503,51,BALI,04,GIANYAR,050,UBUD,002,LODTUNDUH,BANJARKELINGKUNG,0,0,0,0,0,0,51040500020005
5104050002000600,51,BALI,04,GIANYAR,050,UBUD,002,LODTUNDUH,BANJARKERTAWANGSA,0,0,0,0,0,0,51040500020006
5104050002000700,51,BALI,04,GIANYAR,050,UBUD,002,LODTUNDUH,BANJARLODSEMA,0,0,0,0,0,0,51040500020007
5104050002000801,51,BALI,04,GIANYAR,050,UBUD,002,LODTUNDUH,BANJARMAWANGKAJA,0,0,0,0,0,1,51040500020008
5104050002000802,51,BALI,04,GIANYAR,050,UBUD,002,LODTUNDUH,BANJARMAWANGKAJA,0,0,0,0,0,4,51040500020008
5104050002000901,51,BALI,04,GIANYAR,050,UBUD,002,LODTUNDUH,BANJARMAWANGKELOD,0,0,0,0,0,10,51040500020009
5104050002000902,51,BALI,04,GIANYAR,050,UBUD,002,LODTUNDUH,BANJARMAWANGKELOD,0,0,0,0,0,0,51040500020009
5104050002001001,51,BALI,04,GIANYAR,050,UBUD,002,LODTUNDUH,BANJARSILUNGAN,0,0,0,0,0,4,51040500020010
5104050002001002,51,BALI,04,GIANYAR,050,UBUD,002,LODTUNDUH,BANJARSILUNGAN,0,0,0,0,0,0,51040500020010
5104050002001003,51,BALI,04,GIANYAR,050,UBUD,002,LODTUNDUH,BANJARSILUNGAN,0,0,0,0,0,0,51040500020010
5104050002001004,51,BALI,04,GIANYAR,050,UBUD,002,LODTUNDUH,BANJARSILUNGAN,0,0,0,0,0,2,51040500020010
5104050002001005,51,BALI,04,GIANYAR,050,UBUD,002,LODTUNDUH,BANJARSILUNGAN,0,0,0,0,0,0,51040500020010
5104050002001101,51,BALI,04,GIANYAR,050,UBUD,002,LODTUNDUH,BANJARTENGAH,0,0,0,0,0,0,51040500020011
5104050002001102,51,BALI,04,GIANYAR,050,UBUD,002,LODTUNDUH,BANJARTENGAH,0,0,0,0,0,2,51040500020011
5104050003000101,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARABIANSEKA,0,0,0,0,0,20,51040500030001
5104050003000102,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARABIANSEKA,0,0,0,0,0,2,51040500030001
5104050003000103,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARABIANSEKA,0,0,0,0,0,2,51040500030001
5104050003000104,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARABIANSEKA,0,0,0,0,0,0,51040500030001
5104050003000201,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARBANGKILESAN,0,0,0,0,0,11,51040500030002
5104050003000202,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARBANGKILESAN,0,0,0,0,0,0,51040500030002
5104050003000301,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARBATANANCAK,0,0,0,0,0,11,51040500030003
5104050003000302,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARBATANANCAK,0,0,0,0,0,0,51040500030003
5104050003000303,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARBATANANCAK,0,0,0,0,0,8,51040500030003
5104050003000304,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARBATANANCAK,0,0,0,0,0,0,51040500030003
5104050003000305,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARBATANANCAK,0,0,0,0,0,8,51040500030003
5104050003000401,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARJUGA,0,0,0,0,0,0,51040500030004
5104050003000402,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARJUGA,0,0,0,0,0,0,51040500030004
5104050003000501,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARKAWAN,0,0,0,0,0,0,51040500030005
5104050003000502,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARKAWAN,0,0,0,0,0,0,51040500030005
5104050003000503,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARKAWAN,0,0,0,0,0,0,51040500030005
5104050003000504,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARKAWAN,0,0,0,0,0,0,51040500030005
5104050003000601,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARKUMBUH,0,0,0,0,0,0,51040500030006
5104050003000602,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARKUMBUH,0,0,0,0,0,0,51040500030006
5104050003000701,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARNYUHKUNING,0,0,0,0,0,0,51040500030007
5104050003000702,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARNYUHKUNING,0,0,0,0,0,0,51040500030007
5104050003000703,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARNYUHKUNING,0,0,0,0,0,0,51040500030007
5104050003000801,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARPENGOSEKANKAJA,0,0,0,0,0,0,51040500030008
5104050003000802,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARPENGOSEKANKAJA,0,0,0,0,0,1,51040500030008
5104050003000803,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARPENGOSEKANKAJA,0,0,0,0,0,0,51040500030008
5104050003000901,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARPENGOSEKANKELOD,0,0,0,0,0,0,51040500030009
5104050003000902,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARPENGOSEKANKELOD,0,0,0,0,0,0,51040500030009
5104050003001000,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARSATRIA,0,0,0,0,0,1,51040500030010
5104050003001101,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARTARUKAN,0,0,0,0,0,0,51040500030011
5104050003001102,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARTARUKAN,0,0,0,0,0,0,51040500030011
5104050003001103,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARTARUKAN,0,0,0,0,0,0,51040500030011
5104050003001104,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARTARUKAN,0,0,0,0,0,0,51040500030011
5104050003001105,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARTARUKAN,0,0,0,0,0,0,51040500030011
5104050003001201,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARTEGALBINGIN,0,0,0,0,0,0,51040500030012
5104050003001202,51,BALI,04,GIANYAR,050,UBUD,003,MAS,BANJARTEGALBINGIN,0,0,0,0,0,0,51040500030012
5104050004000101,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARAMBENGAN,0,0,0,0,0,0,51040500040001
5104050004000102,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARAMBENGAN,0,0,0,0,0,0,51040500040001
5104050004000103,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARAMBENGAN,0,0,0,0,0,5,51040500040001
5104050004000104,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARAMBENGAN,0,0,0,0,0,0,51040500040001
5104050004000105,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARAMBENGAN,0,0,0,0,0,0,51040500040001
5104050004000201,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARKALAH,0,0,0,0,0,0,51040500040002
5104050004000202,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARKALAH,0,0,0,0,0,3,51040500040002
5104050004000203,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARKALAH,0,0,0,0,0,3,51040500040002
5104050004000300,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARPANDE,0,0,0,0,0,0,51040500040003
5104050004000401,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARTEBESAYA,0,0,0,0,0,3,51040500040004
5104050004000402,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARTEBESAYA,0,0,0,0,0,0,51040500040004
5104050004000403,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARTEBESAYA,0,0,0,0,0,1,51040500040004
5104050004000501,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARTEGESKANGINAN,0,0,0,0,0,11,51040500040005
5104050004000502,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARTEGESKANGINAN,0,0,0,0,0,14,51040500040005
5104050004000503,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARTEGESKANGINAN,0,0,0,0,0,0,51040500040005
5104050004000600,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARTEGESKAWAN,0,0,0,0,0,1,51040500040006
5104050004000701,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARTENGAHKANGIN,0,0,0,0,0,3,51040500040007
5104050004000702,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARTENGAHKANGIN,0,0,0,0,0,9,51040500040007
5104050004000703,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARTENGAHKANGIN,0,0,0,0,0,0,51040500040007
5104050004000801,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARTENGAHKAUH,0,0,0,0,0,6,51040500040008
5104050004000802,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARTENGAHKAUH,0,0,0,0,0,4,51040500040008
5104050004000803,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARTENGAHKAUH,0,0,0,0,0,10,51040500040008
5104050004000901,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARTERUNA,0,0,0,0,0,14,51040500040009
5104050004000902,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARTERUNA,0,0,0,0,0,5,51040500040009
5104050004001001,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARYANGLONI,0,0,0,0,0,7,51040500040010
5104050004001002,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARYANGLONI,0,0,0,0,0,1,51040500040010
5104050004001003,51,BALI,04,GIANYAR,050,UBUD,004,PELIATAN,BANJARYANGLONI,0,0,0,0,0,25,51040500040010
5104050005000101,51,BALI,04,GIANYAR,050,UBUD,005,PETULU,BANJARKUTUHKAJA,0,0,0,0,0,9,51040500050001
5104050005000102,51,BALI,04,GIANYAR,050,UBUD,005,PETULU,BANJARKUTUHKAJA,0,0,0,0,0,2,51040500050001
5104050005000103,51,BALI,04,GIANYAR,050,UBUD,005,PETULU,BANJARKUTUHKAJA,0,0,0,0,0,2,51040500050001
5104050005000201,51,BALI,04,GIANYAR,050,UBUD,005,PETULU,BANJARKUTUHKELOD,0,0,0,0,0,3,51040500050002
5104050005000202,51,BALI,04,GIANYAR,050,UBUD,005,PETULU,BANJARKUTUHKELOD,0,0,0,0,0,9,51040500050002
5104050005000203,51,BALI,04,GIANYAR,050,UBUD,005,PETULU,BANJARKUTUHKELOD,0,0,0,0,0,5,51040500050002
5104050005000301,51,BALI,04,GIANYAR,050,UBUD,005,PETULU,BANJARLAPLAPAN,0,0,0,0,0,11,51040500050003
5104050005000302,51,BALI,04,GIANYAR,050,UBUD,005,PETULU,BANJARLAPLAPAN,0,0,0,0,0,1,51040500050003
5104050005000401,51,BALI,04,GIANYAR,050,UBUD,005,PETULU,BANJARNAGI,0,0,0,0,0,0,51040500050004
5104050005000402,51,BALI,04,GIANYAR,050,UBUD,005,PETULU,BANJARNAGI,0,0,0,0,0,2,51040500050004
5104050005000403,51,BALI,04,GIANYAR,050,UBUD,005,PETULU,BANJARNAGI,0,0,0,0,0,0,51040500050004
5104050005000501,51,BALI,04,GIANYAR,050,UBUD,005,PETULU,BANJARPETULUDESA,0,0,0,0,0,19,51040500050005
5104050005000502,51,BALI,04,GIANYAR,050,UBUD,005,PETULU,BANJARPETULUDESA,0,0,0,0,0,10,51040500050005
5104050005000503,51,BALI,04,GIANYAR,050,UBUD,005,PETULU,BANJARPETULUDESA,0,0,0,0,0,9,51040500050005
5104050005000601,51,BALI,04,GIANYAR,050,UBUD,005,PETULU,BANJARPETULUGUNUNG,0,0,0,0,0,7,51040500050006
5104050005000602,51,BALI,04,GIANYAR,050,UBUD,005,PETULU,BANJARPETULUGUNUNG,0,0,0,0,0,4,51040500050006
5104050006000101,51,BALI,04,GIANYAR,050,UBUD,006,UBUD,LINGKUNGANBENTUYUNG,0,0,0,0,0,0,51040500060001
5104050006000102,51,BALI,04,GIANYAR,050,UBUD,006,UBUD,LINGKUNGANBENTUYUNG,0,0,0,0,0,0,51040500060001
5104050006000103,51,BALI,04,GIANYAR,050,UBUD,006,UBUD,LINGKUNGANBENTUYUNG,0,0,0,0,0,0,51040500060001
5104050006000201,51,BALI,04,GIANYAR,050,UBUD,006,UBUD,LINGKUNGANJUNJUNGAN,0,0,0,0,0,0,51040500060002
5104050006000202,51,BALI,04,GIANYAR,050,UBUD,006,UBUD,LINGKUNGANJUNJUNGAN,0,0,0,0,0,0,51040500060002
5104050006000203,51,BALI,04,GIANYAR,050,UBUD,006,UBUD,LINGKUNGANJUNJUNGAN,0,0,0,0,0,0,51040500060002
5104050006000301,51,BALI,04,GIANYAR,050,UBUD,006,UBUD,LINGKUNGANPADANGTEGALKAJA,0,0,0,0,0,0,51040500060003
5104050006000302,51,BALI,04,GIANYAR,050,UBUD,006,UBUD,LINGKUNGANPADANGTEGALKAJA,0,0,0,0,0,0,51040500060003
5104050006000303,51,BALI,04,GIANYAR,050,UBUD,006,UBUD,LINGKUNGANPADANGTEGALKAJA,0,0,0,0,0,0,51040500060003
5104050006000401,51,BALI,04,GIANYAR,050,UBUD,006,UBUD,LINGKUNGANPADANGTEGALKELOD,0,0,0,0,0,0,51040500060004
5104050006000402,51,BALI,04,GIANYAR,050,UBUD,006,UBUD,LINGKUNGANPADANGTEGALKELOD,0,0,0,0,0,0,51040500060004
